,,,,,,,,,,,,,
Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,Employment Profile,Profile Score,Occupation
25,Female,62000,743,119,8,114100,312,Yes,Telangana,Hyderabad,Salaried,100,Banker
59,Female,66000,300,440,0,93719,47,No,Uttar Pradesh,Lucknow,Self-Employed,12,Farmer
24,Female,32000,663,610,6,16771,294,Yes,Tamil Nadu,Chennai,Self-Employed,97,Contractor
24,Male,21000,341,394,0,100436,53,No,Rajasthan,Channarayapatna,Unemployed,37,NA
67,Female,67000,731,588,7,65393,155,Yes,Telangana,Hyderabad,Self-Employed,100,Contractor
62,Male,126000,451,92,2,150000,69,No,Tamil Nadu,Coimbatore,Salaried,74,Doctor
49,Female,95000,360,162,1,127360,108,No,Rajasthan,Channarayapatna,Self-Employed,33,Contractor
29,Male,57000,491,49,3,40526,67,No,Delhi,Bishanpura,Unemployed,55,NA
54,Male,101000,373,515,1,150000,86,No,Maharashtra,Pune,Self-Employed,22,Farmer
51,Female,114000,850,290,10,142360,295,Yes,Delhi,New Delhi,Salaried,100,Software Engineer
42,Male,32000,338,369,0,78939,40,No,Delhi,New Delhi,Unemployed,52,NA
20,Female,57000,318,97,0,150000,106,No,Kerala,Thiruvananthapuram,Self-Employed,31,Business Owner
33,Male,61000,386,609,1,114145,73,No,Karnataka,Bishanpura,Self-Employed,65,Contractor
61,Male,172000,503,468,3,150000,33,No,Karnataka,Bengaluru,Salaried,46,Banker
69,Male,35000,528,364,4,45793,28,No,Maharashtra,Nagpur,Salaried,100,Banker
42,Male,97000,515,567,3,67191,70,No,Tamil Nadu,Nellikuppam,Salaried,59,Banker
53,Male,107000,836,521,9,150000,168,Yes,Tamil Nadu,Coimbatore,Self-Employed,100,Contractor
19,Male,43000,698,85,7,150000,264,Yes,Delhi,New Delhi,Self-Employed,98,Farmer
22,Male,46000,300,171,0,150000,65,No,Telangana,Hyderabad,Self-Employed,50,Contractor
44,Female,84000,600,113,5,73300,65,No,Rajasthan,Jaipur,Salaried,68,Teacher
63,Female,64000,522,152,4,63181,28,No,Kerala,Nellikuppam,Salaried,82,Teacher
48,Female,81000,533,59,4,135949,90,No,Gujarat,Nellikuppam,Self-Employed,94,Farmer
53,Female,29000,329,187,0,61018,21,No,Delhi,Nellikuppam,Salaried,32,Software Engineer
50,Male,75000,692,515,7,67902,191,Yes,Maharashtra,Mumbai,Self-Employed,100,Business Owner
26,Male,49000,518,104,3,150000,104,No,Rajasthan,Udaipur,Unemployed,80,NA
52,Female,125000,767,139,8,101504,65,Yes,Uttar Pradesh,Lucknow,Self-Employed,100,Shopkeeper
68,Male,51000,473,394,3,81035,51,No,Uttar Pradesh,Kanpur,Salaried,47,Banker
51,Female,74000,557,261,4,93772,82,No,Karnataka,Mysuru,Salaried,98,Software Engineer
49,Male,132000,495,260,3,119685,32,No,Maharashtra,Mumbai,Self-Employed,43,Contractor
57,Female,59000,540,84,4,106341,56,No,West Bengal,Kolkata,Salaried,50,Doctor
50,Male,124000,506,538,3,55973,60,No,Uttar Pradesh,Kanpur,Salaried,100,Doctor
40,Female,83000,662,446,6,150000,265,Yes,Uttar Pradesh,Lucknow,Salaried,97,Teacher
50,Male,145000,850,524,10,58056,125,Yes,Gujarat,Surat,Salaried,92,Software Engineer
22,Female,25000,644,57,6,33123,263,No,Maharashtra,Mumbai,Unemployed,63,NA
46,Female,95000,754,564,8,78045,89,Yes,West Bengal,Kolkata,Salaried,91,Banker
28,Male,68000,648,204,6,150000,316,No,Rajasthan,Udaipur,Self-Employed,89,Shopkeeper
65,Male,70000,462,456,2,150000,49,No,Kerala,Kochi,Self-Employed,69,Shopkeeper
23,Female,60000,445,180,2,150000,101,No,Uttar Pradesh,Kanpur,Student,54,Student
69,Other,72000,635,469,6,122334,108,No,Kerala,Kochi,Freelancer,73,Photographer
33,Female,44000,559,94,4,150000,96,No,Uttar Pradesh,Lucknow,Self-Employed,94,Contractor
69,Male,191000,850,132,10,150000,210,Yes,Delhi,New Delhi,Freelancer,90,Writer
56,Female,72000,766,583,8,68278,336,Yes,Tamil Nadu,Chennai,Self-Employed,100,Shopkeeper
59,Female,96000,703,37,7,150000,81,Yes,Rajasthan,Udaipur,Self-Employed,100,Contractor
39,Female,103000,462,548,2,149243,82,No,Maharashtra,Bishanpura,Salaried,94,Teacher
21,Female,38000,319,485,0,22433,101,No,Kerala,Channarayapatna,Self-Employed,31,Contractor
36,Other,25000,410,32,2,92784,26,No,Kerala,Kochi,Salaried,58,Teacher
19,Female,42000,700,295,7,101291,91,Yes,Delhi,New Delhi,Salaried,98,Teacher
68,Female,44000,651,175,6,70017,272,Yes,Tamil Nadu,Coimbatore,Unemployed,64,NA
30,Male,76000,438,566,2,139614,17,No,West Bengal,Kolkata,Salaried,51,Doctor
42,Male,73000,402,82,1,150000,43,No,Uttar Pradesh,Lucknow,Salaried,52,Teacher
68,Male,63000,574,170,4,75839,72,No,Telangana,Hyderabad,Unemployed,46,NA
40,Male,41000,658,470,6,115050,178,Yes,Uttar Pradesh,Lucknow,Salaried,100,Banker
62,Male,70000,652,36,6,62734,205,Yes,Maharashtra,Pune,Self-Employed,100,Business Owner
41,Female,97000,424,459,2,101947,117,No,Telangana,Hyderabad,Salaried,54,Banker
51,Female,68000,734,518,7,150000,344,Yes,Karnataka,Mysuru,Self-Employed,100,Contractor
22,Female,25000,473,185,3,21566,77,No,Uttar Pradesh,Kanpur,Salaried,65,Teacher
22,Male,32000,402,344,1,92106,105,No,West Bengal,Kolkata,Student,27,Student
18,Male,25000,605,226,5,60527,70,No,Kerala,Thiruvananthapuram,Salaried,89,Software Engineer
22,Female,33000,693,418,7,146220,176,Yes,West Bengal,Kolkata,Self-Employed,100,Shopkeeper
26,Male,26000,599,555,5,111110,23,No,Delhi,New Delhi,Student,62,Student
36,Male,106000,493,367,3,82874,65,No,Rajasthan,Udaipur,Salaried,100,Banker
36,Male,43000,604,332,5,24856,250,No,Telangana,Hyderabad,Self-Employed,92,Shopkeeper
28,Female,16000,622,376,5,78297,232,No,Karnataka,Mysuru,Self-Employed,79,Business Owner
65,Male,38000,602,29,5,52602,297,No,Karnataka,Bengaluru,Self-Employed,89,Farmer
62,Female,130000,850,501,10,97287,112,Yes,Maharashtra,Pune,Salaried,100,Banker
36,Male,103000,559,93,4,105951,36,No,Gujarat,Dhulagori,Salaried,95,Banker
45,Male,30000,746,461,8,67620,60,Yes,Maharashtra,Pune,Self-Employed,90,Farmer
53,Male,56000,703,112,7,67450,78,Yes,West Bengal,Kolkata,Self-Employed,100,Farmer
41,Female,84000,603,370,5,149263,352,No,Kerala,Thiruvananthapuram,Self-Employed,96,Business Owner
20,Female,34000,300,374,0,56851,115,No,Maharashtra,Mumbai,Salaried,45,Doctor
26,Female,54000,656,302,6,105517,231,Yes,Telangana,Hyderabad,Salaried,81,Software Engineer
38,Male,70000,556,319,4,88448,95,No,Karnataka,Mysuru,Self-Employed,90,Shopkeeper
40,Male,30000,374,476,1,24411,62,No,Kerala,Kochi,Salaried,22,Civil Servant
42,Male,37000,539,295,4,110707,118,No,Telangana,Hyderabad,Self-Employed,77,Shopkeeper
24,Female,58000,791,99,8,150000,203,Yes,Gujarat,Surat,Freelancer,100,Writer
61,Female,130000,835,295,9,150000,154,Yes,Gujarat,Ahmedabad,Salaried,93,Doctor
42,Male,111000,634,547,6,119716,143,No,Kerala,Thiruvananthapuram,Salaried,77,Software Engineer
63,Female,77000,412,422,2,150000,111,No,West Bengal,Kolkata,Salaried,66,Teacher
25,Female,27000,680,76,6,97030,252,Yes,Rajasthan,Jaipur,Freelancer,86,Photographer
47,Male,103000,850,418,10,150000,235,Yes,Rajasthan,Udaipur,Self-Employed,97,Shopkeeper
56,Female,126000,662,483,6,147743,341,Yes,Gujarat,Surat,Student,65,Student
29,Male,84000,745,255,8,150000,253,Yes,West Bengal,Kolkata,Student,100,Student
55,Female,96000,343,90,0,150000,31,No,Gujarat,Ahmedabad,Salaried,48,Civil Servant
55,Male,128000,850,192,10,130734,112,Yes,Karnataka,Manjari,Self-Employed,95,Shopkeeper
58,Male,89000,746,297,8,150000,155,Yes,Delhi,New Delhi,Self-Employed,93,Shopkeeper
21,Female,17000,562,474,4,16216,19,No,Gujarat,Ahmedabad,Student,93,Student
53,Male,104000,746,401,8,150000,288,Yes,West Bengal,Kolkata,Salaried,100,Banker
66,Male,104000,507,580,3,69465,26,No,Delhi,New Delhi,Self-Employed,61,Contractor
39,Male,76000,783,321,8,81757,120,Yes,Karnataka,Mysuru,Self-Employed,96,Business Owner
61,Male,153000,521,593,4,125438,33,No,Karnataka,Bengaluru,Self-Employed,68,Farmer
45,Female,75000,370,235,1,109452,24,No,Telangana,Manjari,Self-Employed,51,Shopkeeper
52,Female,43000,325,176,0,43650,83,No,Tamil Nadu,Chennai,Self-Employed,38,Farmer
56,Male,108000,776,78,8,101684,238,Yes,Delhi,New Delhi,Salaried,93,Software Engineer
60,Female,85000,372,409,1,150000,96,No,Karnataka,Mysuru,Student,45,Student
69,Male,196000,634,145,6,96329,162,No,Uttar Pradesh,Kanpur,Salaried,96,Software Engineer
34,Male,78000,659,264,6,88797,207,Yes,Gujarat,Ahmedabad,Salaried,100,Civil Servant
36,Female,56000,543,343,4,150000,37,No,Rajasthan,Udaipur,Salaried,81,Doctor
46,Female,98000,551,252,4,141969,117,No,Gujarat,Surat,Salaried,93,Civil Servant
62,Other,118000,789,105,8,118869,288,Yes,Uttar Pradesh,Kanpur,Salaried,93,Teacher
70,Female,91000,850,456,10,64485,245,Yes,Maharashtra,Pune,Salaried,100,Civil Servant
62,Male,148000,719,105,7,150000,137,Yes,Uttar Pradesh,Kanpur,Salaried,90,Software Engineer
60,Female,157000,525,508,4,73214,29,No,Telangana,Hyderabad,Salaried,99,Software Engineer
64,Male,138000,803,296,9,150000,193,Yes,Gujarat,Surat,Salaried,98,Teacher
38,Female,48000,653,27,6,150000,168,Yes,Kerala,Thiruvananthapuram,Salaried,73,Doctor
23,Female,61000,453,568,2,150000,44,No,Rajasthan,Jaipur,Salaried,44,Software Engineer
58,Male,130000,642,108,6,79900,106,No,West Bengal,Nellikuppam,Salaried,100,Software Engineer
37,Male,64000,497,504,3,87967,19,No,Karnataka,Bengaluru,Self-Employed,55,Farmer
44,Male,120000,722,471,7,150000,221,Yes,Delhi,New Delhi,Salaried,95,Software Engineer
22,Male,21000,578,463,5,45537,35,No,West Bengal,Nellikuppam,Salaried,82,Doctor
45,Male,37000,336,34,0,41375,89,No,Karnataka,Bengaluru,Self-Employed,39,Business Owner
69,Male,74000,656,185,6,150000,209,Yes,Karnataka,Mysuru,Salaried,92,Doctor
24,Other,49000,300,356,0,150000,41,No,Telangana,Hyderabad,Salaried,47,Software Engineer
55,Male,38000,454,303,2,141858,28,No,West Bengal,Kolkata,Unemployed,76,NA
49,Female,82000,742,314,8,150000,139,Yes,Telangana,Hyderabad,Salaried,100,Civil Servant
33,Female,59000,406,505,1,77955,70,No,Tamil Nadu,Chennai,Salaried,85,Civil Servant
23,Other,48000,615,261,5,92244,326,No,Rajasthan,Jaipur,Salaried,96,Teacher
58,Male,48000,645,482,6,75309,352,No,Uttar Pradesh,Lucknow,Self-Employed,72,Contractor
28,Male,15000,675,566,6,42862,189,Yes,Gujarat,Surat,Self-Employed,94,Farmer
60,Other,97000,681,282,6,121539,244,Yes,Tamil Nadu,Bishanpura,Self-Employed,100,Business Owner
55,Male,139000,850,336,10,150000,280,Yes,Karnataka,Bengaluru,Salaried,92,Banker
53,Female,66000,704,402,7,78327,232,Yes,Tamil Nadu,Chennai,Salaried,95,Civil Servant
26,Male,48000,300,349,0,127696,30,No,Uttar Pradesh,Lucknow,Unemployed,19,NA
34,Male,65000,587,448,5,150000,52,No,Maharashtra,Manjari,Salaried,83,Teacher
38,Female,96000,356,85,1,50089,19,No,Maharashtra,Mumbai,Salaried,45,Software Engineer
28,Male,15000,471,234,3,17266,93,No,Uttar Pradesh,Lucknow,Self-Employed,34,Contractor
45,Male,102000,628,59,5,60784,147,No,Uttar Pradesh,Lucknow,Salaried,100,Civil Servant
41,Female,71000,464,520,2,150000,92,No,Gujarat,Surat,Salaried,78,Doctor
19,Female,22000,529,312,4,109705,45,No,Rajasthan,Jaipur,Self-Employed,44,Farmer
30,Male,63000,533,355,4,150000,88,No,Gujarat,Surat,Self-Employed,82,Shopkeeper
19,Male,25000,428,411,2,121333,55,No,Uttar Pradesh,Lucknow,Self-Employed,54,Business Owner
32,Female,28000,409,598,1,59987,38,No,Telangana,Hyderabad,Salaried,89,Banker
33,Female,88000,435,283,2,98516,22,No,Karnataka,Mysuru,Unemployed,50,NA
66,Female,80000,657,408,6,150000,305,Yes,Karnataka,Mysuru,Salaried,93,Banker
53,Female,128000,738,511,7,88079,123,Yes,Delhi,New Delhi,Self-Employed,90,Business Owner
58,Female,34000,679,246,6,64862,275,Yes,Gujarat,Nellikuppam,Unemployed,95,NA
38,Male,19000,515,241,3,31226,109,No,Maharashtra,Nagpur,Salaried,86,Teacher
25,Female,31000,526,169,4,63639,88,No,Karnataka,Manjari,Self-Employed,89,Farmer
27,Male,67000,489,33,3,78873,84,No,Rajasthan,Bishanpura,Self-Employed,37,Contractor
31,Female,58000,684,561,6,58902,208,Yes,Uttar Pradesh,Lucknow,Salaried,90,Software Engineer
38,Female,63000,687,132,7,150000,142,Yes,Maharashtra,Nagpur,Student,88,Student
43,Male,62000,557,546,4,49815,94,No,West Bengal,Kolkata,Self-Employed,71,Contractor
41,Male,115000,476,236,3,100487,14,No,Rajasthan,Jaipur,Salaried,45,Teacher
70,Female,181000,500,63,3,53449,44,No,Tamil Nadu,Channarayapatna,Self-Employed,76,Farmer
48,Other,63000,331,118,0,150000,94,No,Rajasthan,Jaipur,Salaried,54,Doctor
69,Female,115000,616,268,5,150000,145,No,West Bengal,Kolkata,Salaried,100,Civil Servant
29,Female,48000,435,423,2,69916,60,No,Maharashtra,Mumbai,Self-Employed,23,Business Owner
37,Male,66000,458,109,2,70941,84,No,Kerala,Thiruvananthapuram,Salaried,54,Software Engineer
36,Female,40000,429,479,2,134790,38,No,Gujarat,Ahmedabad,Salaried,51,Doctor
31,Male,40000,665,255,6,138692,326,Yes,Karnataka,Mysuru,Student,73,Student
44,Female,50000,523,528,4,150000,91,No,West Bengal,Bishanpura,Self-Employed,86,Contractor
53,Female,109000,563,216,4,119823,111,No,West Bengal,Kolkata,Self-Employed,69,Business Owner
51,Female,91000,701,453,7,110575,250,Yes,Kerala,Thiruvananthapuram,Salaried,94,Software Engineer
69,Female,64000,439,596,2,75674,65,No,Kerala,Thiruvananthapuram,Salaried,68,Civil Servant
44,Male,84000,300,265,0,55760,57,No,West Bengal,Kolkata,Salaried,10,Civil Servant
68,Male,106000,850,156,10,116755,82,Yes,Delhi,New Delhi,Salaried,97,Doctor
26,Female,18000,395,558,1,89850,22,No,Delhi,New Delhi,Freelancer,77,Writer
70,Male,45000,520,515,4,73054,56,No,Rajasthan,Udaipur,Self-Employed,97,Contractor
23,Male,58000,300,336,0,123590,19,No,Delhi,New Delhi,Self-Employed,2,Shopkeeper
61,Male,142000,497,276,3,129362,17,No,Tamil Nadu,Dhulagori,Self-Employed,63,Farmer
32,Male,29000,707,216,7,84390,128,Yes,Karnataka,Mysuru,Salaried,93,Banker
60,Female,75000,513,111,3,105947,22,No,Gujarat,Dhulagori,Self-Employed,100,Business Owner
26,Male,53000,555,309,4,150000,64,No,Delhi,New Delhi,Freelancer,87,Graphic Designer
60,Other,42000,411,342,2,66174,96,No,Delhi,New Delhi,Unemployed,16,NA
48,Male,120000,668,438,6,100260,254,Yes,Kerala,Thiruvananthapuram,Salaried,99,Doctor
43,Female,117000,616,307,5,150000,334,No,Telangana,Hyderabad,Salaried,99,Doctor
26,Male,44000,309,107,0,150000,75,No,Kerala,Kochi,Salaried,43,Banker
30,Male,79000,419,89,2,150000,97,No,Karnataka,Bengaluru,Self-Employed,67,Contractor
54,Female,59000,300,476,0,59788,57,No,Karnataka,Bengaluru,Student,8,Student
23,Other,23000,734,398,7,92127,139,Yes,Uttar Pradesh,Lucknow,Student,99,Student
29,Male,53000,374,16,1,150000,83,No,Delhi,New Delhi,Student,18,Student
39,Male,56000,623,386,5,103607,116,No,Uttar Pradesh,Kanpur,Self-Employed,78,Contractor
40,Other,47000,595,559,5,72941,86,No,Delhi,New Delhi,Salaried,100,Doctor
27,Female,42000,765,199,8,62593,216,Yes,Gujarat,Surat,Self-Employed,100,Business Owner
62,Female,152000,850,309,10,144978,154,Yes,Telangana,Hyderabad,Self-Employed,91,Business Owner
19,Female,31000,322,303,0,42099,28,No,Rajasthan,Udaipur,Freelancer,29,Graphic Designer
46,Other,60000,752,95,8,150000,125,Yes,Karnataka,Mysuru,Salaried,100,Banker
18,Male,23000,584,311,5,34327,27,No,Rajasthan,Manjari,Salaried,86,Banker
25,Female,54000,649,368,6,58062,343,No,Rajasthan,Jaipur,Salaried,93,Teacher
52,Female,96000,431,143,2,143878,71,No,Telangana,Hyderabad,Salaried,76,Teacher
19,Female,21000,758,272,8,102225,156,Yes,Karnataka,Mysuru,Unemployed,100,NA
70,Other,68000,509,67,3,55993,23,No,Tamil Nadu,Nellikuppam,Salaried,81,Teacher
43,Female,93000,407,204,1,119720,114,No,Delhi,New Delhi,Self-Employed,48,Shopkeeper
26,Male,57000,811,307,9,150000,78,Yes,Delhi,New Delhi,Salaried,100,Civil Servant
27,Female,43000,850,446,10,92123,220,Yes,Gujarat,Ahmedabad,Salaried,100,Doctor
26,Male,77000,819,387,9,100296,339,Yes,Kerala,Kochi,Salaried,91,Civil Servant
41,Female,108000,670,266,6,150000,213,Yes,Uttar Pradesh,Lucknow,Self-Employed,96,Business Owner
63,Female,148000,850,251,10,150000,313,Yes,Uttar Pradesh,Lucknow,Self-Employed,100,Farmer
54,Female,142000,403,253,1,150000,94,No,Karnataka,Bengaluru,Self-Employed,57,Shopkeeper
29,Female,47000,460,333,2,84417,92,No,West Bengal,Kolkata,Self-Employed,78,Contractor
53,Male,113000,438,269,2,150000,46,No,West Bengal,Kolkata,Salaried,97,Teacher
23,Female,61000,418,395,2,76403,24,No,Kerala,Bishanpura,Salaried,63,Civil Servant
27,Female,32000,300,73,0,111091,13,No,Tamil Nadu,Coimbatore,Student,29,Student
63,Female,145000,777,272,8,150000,248,Yes,Gujarat,Ahmedabad,Self-Employed,100,Shopkeeper
68,Other,129000,400,312,1,150000,53,No,Maharashtra,Nagpur,Salaried,72,Doctor
19,Female,26000,796,405,9,43038,256,Yes,Gujarat,Bishanpura,Freelancer,100,Independent Consultant
31,Female,63000,620,315,5,128534,256,No,Kerala,Thiruvananthapuram,Salaried,85,Civil Servant
27,Male,27000,505,605,3,73768,87,No,Telangana,Hyderabad,Student,62,Student
60,Male,106000,413,285,2,98153,15,No,Delhi,Dhulagori,Salaried,76,Banker
24,Female,47000,419,157,2,150000,25,No,Tamil Nadu,Coimbatore,Salaried,61,Civil Servant
65,Male,131000,788,359,8,120110,123,Yes,Uttar Pradesh,Lucknow,Freelancer,90,Photographer
20,Male,26000,659,463,6,121823,171,Yes,Gujarat,Surat,Self-Employed,95,Business Owner
64,Male,100000,697,584,7,150000,77,Yes,Delhi,Nellikuppam,Self-Employed,100,Business Owner
20,Male,19000,767,45,8,58258,306,Yes,Karnataka,Bengaluru,Student,100,Student
40,Male,95000,669,543,6,51428,92,Yes,Rajasthan,Jaipur,Unemployed,72,NA
38,Male,23000,332,514,0,95648,49,No,Telangana,Hyderabad,Salaried,34,Software Engineer
68,Female,165000,539,581,4,150000,59,No,Karnataka,Bengaluru,Salaried,78,Software Engineer
19,Female,13000,708,21,7,51585,78,Yes,Telangana,Hyderabad,Salaried,100,Teacher
23,Male,42000,544,80,4,69782,31,No,Kerala,Channarayapatna,Freelancer,66,Graphic Designer
52,Female,102000,594,134,5,150000,40,No,Gujarat,Manjari,Unemployed,64,NA
24,Male,14000,773,424,8,58158,126,Yes,Maharashtra,Pune,Student,91,Student
19,Male,11000,500,103,3,16670,28,No,Kerala,Thiruvananthapuram,Student,63,Student
34,Female,77000,469,608,3,39966,54,No,Tamil Nadu,Dhulagori,Salaried,81,Software Engineer
29,Female,72000,547,110,4,150000,74,No,West Bengal,Kolkata,Self-Employed,60,Farmer
42,Female,100000,664,285,6,101373,277,Yes,Maharashtra,Dhulagori,Self-Employed,92,Farmer
45,Female,86000,590,469,5,150000,34,No,Telangana,Hyderabad,Salaried,96,Teacher
36,Female,24000,300,192,0,21615,41,No,Tamil Nadu,Coimbatore,Salaried,70,Banker
35,Male,63000,850,272,10,66660,192,Yes,Tamil Nadu,Dhulagori,Salaried,93,Software Engineer
62,Male,94000,502,78,3,81863,90,No,West Bengal,Kolkata,Salaried,93,Civil Servant
47,Female,95000,509,213,3,143806,81,No,Delhi,New Delhi,Self-Employed,70,Farmer
33,Female,29000,766,485,8,24515,218,Yes,Kerala,Thiruvananthapuram,Unemployed,98,NA
45,Male,88000,632,351,6,105006,215,No,Tamil Nadu,Chennai,Salaried,100,Civil Servant
46,Male,120000,663,260,6,114874,149,Yes,Delhi,Bishanpura,Salaried,93,Doctor
33,Female,51000,386,470,1,150000,36,No,Karnataka,Channarayapatna,Salaried,54,Teacher
32,Male,90000,419,154,2,143600,21,No,Uttar Pradesh,Nellikuppam,Unemployed,53,NA
43,Male,60000,465,213,3,150000,62,No,Tamil Nadu,Chennai,Self-Employed,47,Farmer
47,Female,83000,359,582,1,80446,33,No,West Bengal,Channarayapatna,Freelancer,10,Writer
22,Female,28000,369,437,1,81488,34,No,Telangana,Dhulagori,Salaried,19,Software Engineer
46,Male,82000,322,600,0,150000,19,No,Kerala,Kochi,Self-Employed,55,Farmer
32,Male,74000,554,136,4,46696,89,No,Tamil Nadu,Chennai,Self-Employed,98,Farmer
27,Female,38000,548,447,4,129812,81,No,West Bengal,Bishanpura,Self-Employed,87,Business Owner
39,Female,50000,575,586,5,150000,30,No,Kerala,Bishanpura,Self-Employed,98,Business Owner
20,Female,55000,363,587,1,78525,114,No,Gujarat,Ahmedabad,Self-Employed,54,Shopkeeper
54,Female,77000,319,520,0,150000,110,No,Tamil Nadu,Coimbatore,Salaried,43,Software Engineer
54,Male,109000,628,126,5,150000,337,No,Uttar Pradesh,Lucknow,Self-Employed,100,Contractor
65,Female,74000,385,510,1,150000,84,No,Gujarat,Nellikuppam,Salaried,81,Software Engineer
30,Female,60000,819,206,9,82814,307,Yes,Gujarat,Ahmedabad,Salaried,100,Civil Servant
31,Female,21000,300,392,0,77321,97,No,West Bengal,Dhulagori,Freelancer,10,Writer
29,Female,72000,503,63,3,66807,68,No,Rajasthan,Udaipur,Salaried,100,Software Engineer
51,Male,132000,850,381,10,52184,169,Yes,Rajasthan,Udaipur,Self-Employed,95,Contractor
23,Other,48000,602,27,5,114941,86,No,Uttar Pradesh,Kanpur,Salaried,100,Civil Servant
28,Female,40000,624,320,5,150000,241,No,West Bengal,Manjari,Salaried,68,Civil Servant
40,Female,46000,677,400,6,117583,287,Yes,Telangana,Hyderabad,Salaried,82,Teacher
36,Male,84000,775,219,8,80431,328,Yes,Kerala,Thiruvananthapuram,Salaried,97,Banker
64,Male,86000,550,518,4,97612,104,No,Kerala,Kochi,Student,83,Student
28,Male,38000,559,154,4,47781,17,No,Rajasthan,Jaipur,Salaried,87,Civil Servant
50,Female,48000,601,273,5,121721,76,No,West Bengal,Kolkata,Self-Employed,96,Farmer
25,Female,13000,688,28,7,43647,315,Yes,Gujarat,Ahmedabad,Unemployed,100,NA
67,Female,44000,520,312,4,64376,98,No,West Bengal,Kolkata,Self-Employed,72,Business Owner
28,Male,43000,767,440,8,150000,127,Yes,Uttar Pradesh,Kanpur,Freelancer,95,Photographer
23,Other,68000,719,593,7,138792,341,Yes,Kerala,Thiruvananthapuram,Salaried,100,Software Engineer
28,Male,51000,793,357,8,115805,72,Yes,Delhi,New Delhi,Salaried,92,Civil Servant
